  -304.0         X  2.316290e-05  2.266970e-05  2.218700e-05  2.171460e-05  2.125230e-05     2.714160     2.637160     2.563030     2.491950     2.423710     2.358140     2.295070     2.234340     2.175820     2.119390     2.064920     2.012310     1.961450     1.912270     1.864680    -0.904280    -0.894262    -0.889237    -0.880964    -0.869590    -0.855314    -0.836861    -0.813238    -0.783819    -0.747151    -0.702689    -0.649832    -0.588509    -0.519613   -0.444559   -0.365302   -0.285318   -0.208665   -0.139742   -0.083075  -0.042487 -0.004850 -1.342500e-04 -2.055310e-05
  -302.0         X  2.346620e-05  2.296660e-05  2.247760e-05  2.199900e-05  2.153060e-05     2.749550     2.671540     2.596440     2.524430     2.455310     2.388880     2.324990     2.263470     2.204190     2.147010     2.091830     2.038540     1.987020     1.937200     1.888980    -0.916073    -0.905924    -0.900834    -0.892453    -0.880931    -0.866468    -0.847774    -0.823842    -0.794039    -0.756893    -0.711850    -0.658303    -0.596180    -0.526385   -0.450352   -0.370062   -0.289036   -0.211385   -0.141564   -0.084158  -0.043041 -0.004913 -1.360060e-04 -2.082230e-05
  -300.0         X  2.377460e-05  2.326840e-05  2.277300e-05  2.228810e-05  2.181360e-05     2.785520     2.706490     2.630410     2.557460     2.487420     2.420130     2.355400     2.293070     2.233020     2.175100     2.119200     2.065200     2.013010     1.962540     1.913690    -0.928061    -0.917779    -0.912622    -0.904131    -0.892458    -0.877805    -0.858866    -0.834621    -0.804427    -0.766795    -0.721162    -0.666914    -0.603977    -0.533268   -0.456241   -0.374901   -0.292816   -0.214149   -0.143415   -0.085259  -0.043604 -0.004977 -1.377920e-04 -2.109590e-05
  -298.0         X  2.408810e-05  2.357520e-05  2.307330e-05  2.258200e-05  2.210120e-05     2.822080     2.742010     2.664940     2.591020     2.520070     2.451890     2.386310     2.323170     2.262330     2.203650     2.147010     2.092310     2.039430     1.988300     1.938810    -0.940248    -0.929831    -0.924606    -0.916003    -0.904176    -0.889331    -0.870143    -0.845579    -0.814988    -0.776861    -0.730628    -0.675667    -0.611904    -0.540266   -0.462228   -0.379820   -0.296658   -0.216959   -0.145297   -0.086378  -0.044177 -0.005043 -1.396080e-04 -2.137410e-05
  -296.0         X  2.440680e-05  2.388710e-05  2.337860e-05  2.288080e-05  2.239370e-05     2.859250     2.778130     2.700040     2.625150     2.553260     2.484190     2.417740     2.353770     2.292120     2.232670     2.175280     2.119860     2.066290     2.014480     1.964340    -0.952637    -0.942082    -0.936788    -0.928072    -0.916090    -0.901048    -0.881607    -0.856719    -0.825724    -0.787094    -0.740251    -0.684566    -0.619962    -0.547380   -0.468313   -0.384820   -0.300563   -0.219815   -0.147211   -0.087516  -0.044759 -0.005109 -1.414540e-04 -2.165690e-05
  -294.0         X  2.473090e-05  2.420430e-05  2.368900e-05  2.318460e-05  2.269100e-05     2.897050     2.814850     2.735720     2.659850     2.587010     2.517020     2.449690     2.384870     2.322410     2.262170     2.204030     2.147870     2.093600     2.041100     1.990300    -0.965233    -0.954538    -0.949174    -0.940343    -0.928201    -0.912961    -0.893262    -0.868044    -0.836640    -0.797498    -0.750035    -0.693613    -0.628154    -0.554612   -0.474501   -0.389904   -0.304534   -0.222720   -0.149156   -0.088673  -0.045351 -0.005177 -1.433310e-04 -2.194450e-05
  -292.0         X  2.506040e-05  2.452680e-05  2.400460e-05  2.349350e-05  2.299330e-05     2.935470     2.852180     2.772000     2.695120     2.621320     2.550400     2.482180     2.416500     2.353210     2.292170     2.233260     2.176360     2.121360     2.068170     2.016690    -0.978040    -0.967203    -0.961768    -0.952819    -0.940516    -0.925073    -0.905112    -0.879559    -0.847738    -0.808076    -0.759983    -0.702811    -0.636483    -0.561966   -0.480791   -0.395073   -0.308571   -0.225672   -0.151134   -0.089849  -0.045953 -0.005246 -1.452390e-04 -2.223690e-05
  -290.0         X  2.539540e-05  2.485470e-05  2.432560e-05  2.380770e-05  2.330080e-05     2.974540     2.890140     2.808890     2.730990     2.656200     2.584340     2.515210     2.448660     2.384520     2.322670     2.262980     2.205320     2.149590     2.095690     2.043530    -0.991062    -0.980080    -0.974573    -0.965504    -0.953037    -0.937388    -0.917162    -0.891268    -0.859022    -0.818831    -0.770097    -0.712164    -0.644952    -0.569443   -0.487187   -0.400329   -0.312676   -0.228675   -0.153145   -0.091045  -0.046565 -0.005316 -1.471790e-04 -2.253420e-05
  -288.0         X  2.573620e-05  2.518820e-05  2.465200e-05  2.412710e-05  2.361340e-05     3.014260     2.928740     2.846410     2.767460     2.691670     2.618850     2.548800     2.481360     2.416370     2.353690     2.293190     2.234770     2.178290     2.123670     2.070820    -1.004300    -0.993175    -0.987593    -0.978403    -0.965770    -0.949911    -0.929414    -0.903174    -0.870496    -0.829768    -0.780382    -0.721674    -0.653564    -0.577045   -0.493691   -0.405672   -0.316850   -0.231727   -0.155190   -0.092261  -0.047187 -0.005387 -1.491520e-04 -2.283660e-05
  -286.0         X  2.608270e-05  2.552740e-05  2.498390e-05  2.445200e-05  2.393140e-05     3.054660     2.967990     2.884550     2.804550     2.727740     2.653940     2.582950     2.514610     2.448750     2.385230     2.323920     2.264710     2.207480     2.152130     2.098560    -1.017770    -1.006490    -1.000830    -0.991521    -0.978717    -0.962646    -0.941873    -0.915281    -0.882164    -0.840889    -0.790841    -0.731345    -0.662321    -0.584776   -0.500305   -0.411107   -0.321094   -0.234832   -0.157269   -0.093498  -0.047820 -0.005459 -1.511590e-04 -2.314410e-05
  -284.0         X  2.643510e-05  2.587230e-05  2.532150e-05  2.478240e-05  2.425470e-05     3.095740     3.007900     2.923340     2.842260     2.764430     2.689630     2.617690     2.548420     2.481670     2.417300     2.355170     2.295160     2.237160     2.181070     2.126780    -1.031460    -1.020030    -1.014300    -1.004860    -0.991885    -0.975597    -0.954544    -0.927593    -0.894031    -0.852200    -0.801477    -0.741180    -0.671227    -0.592638   -0.507031   -0.416633   -0.325410   -0.237989   -0.159384   -0.094756  -0.048464 -0.005533 -1.532000e-04 -2.345680e-05
  -282.0         X  2.679350e-05  2.622310e-05  2.566480e-05  2.511840e-05  2.458360e-05     3.137530     3.048500     2.962800     2.880620     2.801730     2.725930     2.653010     2.582810     2.515160     2.449920     2.386950     2.326140     2.267350     2.210500     2.155480    -1.045390    -1.033800    -1.027990    -1.018430    -1.005280    -0.988768    -0.967431    -0.940116    -0.906099    -0.863703    -0.812294    -0.751182    -0.680284    -0.600634   -0.513871   -0.422253   -0.329800   -0.241199   -0.161535   -0.096034  -0.049118 -0.005608 -1.552760e-04 -2.377490e-05
  -280.0         X  2.715810e-05  2.657990e-05  2.601410e-05  2.546020e-05  2.491820e-05     3.180020     3.089790     3.002920     2.919630     2.839680     2.762850     2.688940     2.617790     2.549220     2.483100     2.419280     2.357640     2.298060     2.240430     2.184670    -1.059550    -1.047810    -1.041920    -1.032230    -1.018900    -1.002160    -0.980538    -0.952852    -0.918374    -0.875402    -0.823296    -0.761355    -0.689496    -0.608767   -0.520828   -0.427969   -0.334265   -0.244465   -0.163722   -0.097335  -0.049784 -0.005684 -1.573870e-04 -2.409850e-05
  -278.0         X  2.752900e-05  2.694290e-05  2.636930e-05  2.580790e-05  2.525850e-05     3.223240     3.131780     3.043740     2.959310     2.878270     2.800390     2.725490     2.653370     2.583870     2.516840     2.452160     2.389670     2.329290     2.270880     2.214360    -1.073960    -1.062060    -1.056090    -1.046260    -1.032750    -1.015790    -0.993870    -0.965807    -0.930859    -0.887302    -0.834487    -0.771703    -0.698866    -0.617039   -0.527904   -0.433784   -0.338806   -0.247786   -0.165947   -0.098658  -0.050461 -0.005761 -1.595340e-04 -2.442760e-05
  -276.0         X  2.790630e-05  2.731220e-05  2.673070e-05  2.616160e-05  2.560460e-05     3.267210     3.174500     3.085260     2.999680     2.917530     2.838590     2.762660     2.689550     2.619110     2.551170     2.485600     2.422270     2.361050     2.301850     2.244560    -1.088620    -1.076550    -1.070500    -1.060540    -1.046840    -1.029650    -1.007430    -0.978984    -0.943559    -0.899407    -0.845870    -0.782229    -0.708397    -0.625453   -0.535102   -0.439698   -0.343425   -0.251165   -0.168210   -0.100004  -0.051149 -0.005840 -1.617190e-04 -2.476240e-05
  -274.0         X  2.829010e-05  2.768780e-05  2.709840e-05  2.652150e-05  2.595680e-05     3.311940     3.217960     3.127490     3.040740     2.957470     2.877440     2.800470     2.726370     2.654960     2.586090     2.519620     2.455420     2.393370     2.333350     2.275280    -1.103530    -1.091300    -1.085160    -1.075060    -1.061180    -1.043750    -1.021230    -0.992390    -0.956478    -0.911721    -0.857450    -0.792936    -0.718093    -0.634012   -0.542424   -0.445714   -0.348124   -0.254601   -0.170512   -0.101373  -0.051850 -0.005920 -1.639420e-04 -2.510300e-05
  -272.0         X  2.868060e-05  2.807000e-05  2.747240e-05  2.688760e-05  2.631510e-05     3.357440     3.262170     3.170450     3.082510     2.998090     2.916970     2.838940     2.763820     2.691430     2.621610     2.554230     2.489150     2.426240     2.365400     2.306530    -1.118700    -1.106300    -1.100080    -1.089840    -1.075770    -1.058100    -1.035260    -1.006030    -0.969622    -0.924248    -0.869230    -0.803829    -0.727957    -0.642720   -0.549873   -0.451834   -0.352904   -0.258098   -0.172854   -0.102766  -0.052562 -0.006002 -1.662030e-04 -2.544950e-05
  -270.0         X  2.907800e-05  2.845890e-05  2.785300e-05  2.726010e-05  2.667970e-05     3.403730     3.307150     3.214170     3.125010     3.039430     2.957190     2.878080     2.801920     2.728530     2.657750     2.589440     2.523460     2.459690     2.398010     2.338320    -1.134130    -1.121560    -1.115250    -1.104870    -1.090600    -1.072690    -1.049540    -1.019900    -0.982994    -0.936994    -0.881216    -0.814912    -0.737992    -0.651579   -0.557451   -0.458061   -0.357767   -0.261655   -0.175237   -0.104183  -0.053288 -0.006084 -1.685030e-04 -2.580210e-05
  -268.0         X  2.948230e-05  2.885460e-05  2.824030e-05  2.763910e-05  2.705070e-05     3.450840     3.352910     3.258640     3.168250     3.081480     2.998100     2.917900     2.840690     2.766280     2.694520     2.625270     2.558370     2.493720     2.431190     2.370680    -1.149830    -1.137090    -1.130690    -1.120170    -1.105700    -1.087540    -1.064070    -1.034020    -0.996600    -0.949962    -0.893411    -0.826188    -0.748202    -0.660592   -0.565162   -0.464396   -0.362715   -0.265274   -0.177661   -0.105625  -0.054025 -0.006169 -1.708440e-04 -2.616090e-05
  -266.0         X  2.989370e-05  2.925730e-05  2.863440e-05  2.802480e-05  2.742820e-05     3.498760     3.399480     3.303900     3.212250     3.124280     3.039740     2.958420     2.880130     2.804690     2.731940     2.661720     2.593900     2.528350     2.464950     2.403590    -1.165810    -1.152890    -1.146410    -1.135740    -1.121070    -1.102650    -1.078850    -1.048390    -1.010440    -0.963157    -0.905820    -0.837662    -0.758592    -0.669764   -0.573008   -0.470843   -0.367750   -0.268956   -0.180127   -0.107092  -0.054776 -0.006255 -1.732260e-04 -2.652600e-05
  -264.0         X  3.031240e-05  2.966700e-05  2.903550e-05  2.841730e-05  2.781240e-05     3.547530     3.446860     3.349950     3.257020     3.167820     3.082100     2.999650     2.920270     2.843780     2.770010     2.698820     2.630050     2.563580     2.499300     2.437090    -1.182070    -1.168970    -1.162390    -1.151570    -1.136700    -1.118030    -1.093900    -1.063000    -1.024530    -0.976585    -0.918447    -0.849337    -0.769164    -0.679097   -0.580991   -0.477402   -0.372873   -0.272703   -0.182637   -0.108584  -0.055540 -0.006342 -1.756500e-04 -2.689750e-05
  -262.0         X  3.073850e-05  3.008410e-05  2.944360e-05  2.881680e-05  2.820330e-05     3.597160     3.495080     3.396810     3.302590     3.212140     3.125220     3.041610     2.961120     2.883560     2.808760     2.736560     2.666830     2.599440     2.534260     2.471180    -1.198610    -1.185330    -1.178660    -1.167690    -1.152610    -1.133680    -1.109210    -1.077880    -1.038870    -0.990250    -0.931297    -0.861219    -0.779923    -0.688595   -0.589116   -0.484078   -0.378087   -0.276517   -0.185192   -0.110104  -0.056317 -0.006431 -1.781170e-04 -2.727570e-05
  -260.0         X  3.117220e-05  3.050860e-05  2.985910e-05  2.922340e-05  2.860130e-05     3.647670     3.544160     3.444510     3.348960     3.257240     3.169100     3.084320     3.002700     2.924040     2.848190     2.774980     2.704270     2.635930     2.569830     2.505870    -1.215450    -1.201980    -1.195220    -1.184100    -1.168800    -1.149600    -1.124790    -1.093020    -1.053460    -1.004160    -0.944375    -0.873311    -0.790872    -0.698261   -0.597385   -0.490871   -0.383393   -0.280397   -0.187791   -0.111650  -0.057108 -0.006521 -1.806280e-04 -2.766050e-05
  -258.0         X  3.161360e-05  3.094060e-05  3.028190e-05  2.963730e-05  2.900630e-05     3.699080     3.594110     3.493050     3.396150     3.303140     3.213760     3.127780     3.045010     2.965250     2.888330     2.814080     2.742380     2.673070     2.606040     2.541180    -1.232590    -1.218930    -1.212080    -1.200790    -1.185280    -1.165810    -1.140650    -1.108430    -1.068310    -1.018310    -0.957686    -0.885619    -0.802016    -0.708099   -0.605800   -0.497786   -0.388793   -0.284347   -0.190437   -0.113223  -0.057913 -0.006613 -1.831840e-04 -2.805230e-05
  -256.0         X  3.206300e-05  3.138040e-05  3.071240e-05  3.005860e-05  2.941870e-05     3.751410     3.644950     3.542460     3.444190     3.349860     3.259210     3.172020     3.088080     3.007190     2.929180     2.853880     2.781160     2.710880     2.642900     2.577110    -1.250040    -1.236180    -1.229230    -1.217790    -1.202060    -1.182310    -1.156790    -1.124120    -1.083430    -1.032720    -0.971235    -0.898147    -0.813360    -0.718113   -0.614366   -0.504824   -0.394290   -0.288367   -0.193130   -0.114825  -0.058733 -0.006707 -1.857860e-04 -2.845100e-05
  -254.0         X  3.252040e-05  3.182810e-05  3.115060e-05  3.048740e-05  2.983840e-05     3.804680     3.696700     3.592760     3.493090     3.397420     3.305480     3.217050     3.131920     3.049880     2.970760     2.894400     2.820640     2.749360     2.680420     2.613700    -1.267800    -1.253750    -1.246700    -1.235090    -1.219130    -1.199110    -1.173220    -1.140080    -1.098820    -1.047390    -0.985026    -0.910899    -0.824907    -0.728306   -0.623086   -0.511988   -0.399885   -0.292460   -0.195871   -0.116455  -0.059567 -0.006803 -1.884340e-04 -2.885700e-05
  -252.0         X  3.298620e-05  3.228400e-05  3.159670e-05  3.092410e-05  3.026580e-05     3.858900     3.749390     3.643960     3.542870     3.445830     3.352590     3.262900     3.176550     3.093340     3.013090     2.935640     2.860830     2.788530     2.718610     2.650940    -1.285880    -1.271620    -1.264470    -1.252700    -1.236520    -1.216210    -1.189950    -1.156340    -1.114480    -1.062320    -0.999067    -0.923881    -0.836662    -0.738683   -0.631962   -0.519281   -0.405581   -0.296625   -0.198662   -0.118114  -0.060417 -0.006900 -1.911300e-04 -2.927030e-05
  -250.0         X  3.346040e-05  3.274810e-05  3.205090e-05  3.136860e-05  3.070090e-05     3.914110     3.803020     3.696090     3.593550     3.495120     3.400540     3.309570     3.221980     3.137580     3.056190     2.977630     2.901750     2.828420     2.757490     2.688850    -1.304290    -1.289830    -1.282570    -1.270630    -1.254220    -1.233610    -1.206980    -1.172890    -1.130430    -1.077520    -1.013360    -0.937098    -0.848629    -0.749247   -0.640999   -0.526705   -0.411380   -0.300867   -0.201502   -0.119804  -0.061281 -0.006999 -1.938750e-04 -2.969110e-05
  -248.0         X  3.394320e-05  3.322060e-05  3.251340e-05  3.182130e-05  3.114390e-05     3.970320     3.857640     3.749160     3.645150     3.545310     3.449370     3.357090     3.268240     3.182630     3.100060     3.020380     2.943410     2.869020     2.797080     2.727450    -1.323030    -1.308360    -1.301000    -1.288890    -1.272240    -1.251340    -1.224320    -1.189740    -1.146670    -1.093000    -1.027910    -0.950555    -0.860814    -0.760003   -0.650200   -0.534265   -0.417283   -0.305185   -0.204395   -0.121524  -0.062162 -0.007099 -1.966700e-04 -3.011960e-05
