   -46.0         Z -0.003270 -0.003199 -0.003129 -0.003061 -0.002994   -695.994000   -664.684000   -635.961000   -609.579000  -585.210000  -562.588000  -541.493000  -521.748000  -503.200000  -485.725000  -469.217000  -453.584000  -438.747000  -424.640000  -411.203000   302.874000   296.752000   293.729000   288.818000   282.200000   274.101000   263.963000   251.493000   236.702000   219.304000   199.575000   177.805000   154.495000   130.402000  106.300000   82.965300   61.416800   42.542000   27.013400   15.273000   7.465850  0.783097  0.019761  0.002891
   -44.0         Z -0.003342 -0.003269 -0.003197 -0.003128 -0.003060   -713.617000   -681.416000   -651.882000   -624.763000  -599.719000  -576.475000  -554.805000  -534.524000  -515.478000  -497.537000  -480.590000  -464.544000  -449.318000  -434.843000  -421.057000   311.133000   304.825000   301.711000   296.651000   289.833000   281.491000   271.049000   258.207000   242.978000   225.069000   204.766000   182.374000   158.408000   133.652000  108.903000   84.959000   62.865000   43.527300   27.629200   15.616800   7.632300  0.800361  0.020194  0.002955
   -42.0         Z -0.003415 -0.003341 -0.003268 -0.003197 -0.003127   -731.864000   -698.736000   -668.360000   -640.474000  -614.728000  -590.838000  -568.571000  -547.735000  -528.171000  -509.745000  -492.344000  -475.870000  -460.241000  -445.384000  -431.236000   319.711000   313.209000   309.999000   304.785000   297.758000   289.162000   278.403000   265.173000   249.487000   231.046000   210.147000   187.106000   162.459000   137.014000  111.594000   87.018600   64.360100   44.543800   28.264000   15.970900   7.803740  0.818135  0.020640  0.003020
   -40.0         Z -0.003491 -0.003415 -0.003340 -0.003268 -0.003196   -750.767000   -716.673000   -685.421000   -656.738000  -630.262000  -605.700000  -582.811000  -561.399000  -541.298000  -522.369000  -504.496000  -487.578000  -471.530000  -456.278000  -441.755000   328.624000   321.920000   318.610000   313.234000   305.990000   297.129000   286.039000   272.405000   256.243000   237.247000   215.727000   192.011000   166.654000   140.494000  114.376000   89.147000   65.903900   45.592600   28.918700   16.336000   7.980370  0.836439  0.021099  0.003087
   -38.0         Z -0.003569 -0.003491 -0.003415 -0.003341 -0.003268   -770.356000   -735.257000   -703.092000   -673.579000  -646.344000  -621.083000  -597.550000  -575.538000  -554.878000  -535.427000  -517.064000  -499.686000  -483.204000  -467.540000  -452.629000   337.889000   330.974000   327.560000   322.015000   314.544000   305.406000   293.971000   279.915000   263.256000   243.682000   221.514000   197.096000   171.001000   144.097000  117.256000   91.347400   67.498600   46.675200   29.594000   16.712300   8.162400  0.855294  0.021571  0.003156
   -36.0         Z -0.003649 -0.003570 -0.003492 -0.003416 -0.003341   -790.666000   -754.519000   -721.403000   -691.026000  -663.001000  -637.014000  -612.809000  -590.174000  -568.934000  -548.940000  -530.068000  -512.212000  -495.278000  -479.189000  -463.874000   347.527000   340.391000   336.868000   331.146000   323.438000   314.011000   302.215000   287.719000   270.542000   250.364000   227.521000   202.370000   175.508000   147.829000  120.236000   93.622900   69.146400   47.793000   30.290800   17.100400   8.350060  0.874721  0.022058  0.003227
   -34.0         Z -0.003732 -0.003651 -0.003571 -0.003493 -0.003417   -811.733000   -774.493000   -740.386000   -709.108000  -680.260000  -653.517000  -628.613000  -605.331000  -583.487000  -562.929000  -543.529000  -525.175000  -507.773000  -491.241000  -475.507000   357.555000   350.189000   346.552000   340.646000   332.690000   322.960000   310.788000   295.831000   278.113000   257.305000   233.758000   207.843000   180.180000   151.696000  123.321000   95.977000   70.849800   48.947700   31.010100   17.500800   8.543570  0.894745  0.022559  0.003300
   -32.0         Z -0.003817 -0.003734 -0.003653 -0.003573 -0.003495   -833.594000   -795.214000   -760.074000   -727.858000  -698.152000  -670.621000  -644.990000  -621.033000  -598.561000  -577.417000  -557.466000  -538.596000  -520.707000  -503.715000  -487.546000   367.997000   360.389000   356.633000   350.534000   342.319000   332.273000   319.707000   304.269000   285.985000   264.519000   240.236000   213.525000   185.028000   155.705000  126.517000   98.413400   72.611200   50.140700   31.752700   17.914000   8.743180  0.915389  0.023076  0.003375
   -30.0         Z -0.003905 -0.003820 -0.003737 -0.003655 -0.003576   -856.292000   -816.722000   -780.502000   -747.308000  -716.708000  -688.356000  -661.967000  -637.307000  -614.182000  -592.427000  -571.905000  -552.497000  -534.101000  -516.632000  -500.011000   378.876000   371.014000   367.134000   360.833000   352.346000   341.969000   328.991000   313.050000   294.174000   272.021000   246.970000   219.426000   190.060000   159.863000  129.829000  100.936000   74.433300   51.373800   32.519800   18.340500   8.949140  0.936680  0.023609  0.003453
   -28.0         Z -0.003996 -0.003909 -0.003824 -0.003740 -0.003659   -879.869000   -839.055000   -801.710000   -767.493000  -735.961000  -706.753000  -679.574000  -654.183000  -630.376000  -607.986000  -586.868000  -566.901000  -547.979000  -530.012000  -512.922000   390.215000   382.089000   378.077000   371.565000   362.794000   352.070000   338.661000   322.193000   302.698000   279.825000   253.971000   225.559000   195.285000   164.178000  133.263000  103.549000   76.318900   52.648800   33.312400   18.780900   9.161740  0.958644  0.024159  0.003533
   -26.0         Z -0.004090 -0.004000 -0.003913 -0.003828 -0.003744   -904.372000   -862.258000   -823.737000   -788.453000  -755.948000  -725.846000  -697.844000  -671.689000  -647.173000  -624.120000  -602.382000  -581.833000  -562.363000  -543.879000  -526.300000   402.042000   393.637000   389.489000   382.755000   373.686000   362.599000   348.738000   331.718000   311.574000   287.949000   261.255000   231.935000   200.714000   168.656000  136.824000  106.256000   78.271100   53.967800   34.131600   19.235900   9.381260  0.981310  0.024726  0.003616
   -24.0         Z -0.004186 -0.004095 -0.004006 -0.003918 -0.003833   -929.851000   -886.378000   -846.626000   -810.228000  -776.705000  -745.671000  -716.809000  -689.858000  -664.602000  -640.859000  -618.475000  -597.319000  -577.279000  -558.257000  -540.168000   414.384000   405.688000   401.397000   394.430000   385.048000   373.580000   359.245000   341.647000   320.824000   296.410000   268.837000   238.568000   206.357000   173.308000  140.519000  109.063000   80.293100   55.332600   34.978700   19.706100   9.608000  1.004710  0.025311  0.003701
   -22.0         Z -0.004286 -0.004192 -0.004101 -0.004012 -0.003924   -956.360000   -911.463000   -870.424000   -832.860000  -798.275000  -766.267000  -736.507000  -708.725000  -682.697000  -658.234000  -635.177000  -613.389000  -592.753000  -573.171000  -554.552000   427.273000   418.271000   413.829000   406.618000   396.907000   385.040000   370.208000   352.002000   330.468000   305.228000   276.734000   245.472000   212.225000   178.141000  144.355000  111.974000   82.388100   56.745500   35.855000   20.192100   9.842290  1.028880  0.025915  0.003789
   -20.0         Z -0.004389 -0.004293 -0.004200 -0.004108 -0.004018   -983.955000   -937.567000   -895.181000   -856.397000  -820.700000  -787.674000  -756.976000  -728.327000  -701.493000  -676.278000  -652.517000  -630.070000  -608.815000  -588.648000  -569.477000   440.742000   431.418000   426.817000   419.349000   409.294000   397.008000   381.653000   362.810000   340.528000   314.422000   284.963000   252.661000   218.332000   183.166000  148.340000  114.995000   84.559800   58.208900   36.761800   20.694800  10.084500  1.053840  0.026539  0.003880
   -18.0         Z -0.004495 -0.004397 -0.004301 -0.004208 -0.004116  -1012.700000   -964.747000   -920.949000   -880.888000  -844.028000  -809.936000  -778.258000  -748.701000  -721.025000  -695.026000  -670.532000  -647.396000  -625.495000  -604.718000  -584.971000   454.825000   445.164000   440.396000   432.658000   422.241000   409.512000   393.609000   374.097000   351.031000   324.015000   293.544000   260.152000   224.689000   188.393000  152.480000  118.131000   86.812100   59.725100   37.700600   21.214800  10.334900  1.079640  0.027183  0.003974
   -16.0         Z -0.004605 -0.004505 -0.004406 -0.004310 -0.004216  -1042.650000   -993.065000   -947.786000   -906.387000  -868.308000  -833.101000  -800.396000  -769.892000  -741.335000  -714.516000  -689.255000  -665.402000  -642.825000  -621.412000  -601.065000   469.562000   459.544000   454.602000   446.579000   435.781000   422.588000   406.107000   385.892000   362.001000   334.030000   302.498000   267.962000   231.312000   193.833000  156.785000  121.388000   89.149100   61.296800   38.673000   21.753100  10.594000  1.106310  0.027850  0.004072
   -14.0         Z -0.004719 -0.004616 -0.004515 -0.004417 -0.004320  -1073.900000  -1022.580000   -975.753000   -932.950000  -893.595000  -857.219000  -823.440000  -791.942000  -762.465000  -734.788000  -708.726000  -684.122000  -660.840000  -638.763000  -617.789000   484.994000   474.601000   469.473000   461.152000   449.952000   436.271000   419.182000   398.227000   373.468000   344.493000   311.845000   276.110000   238.216000   199.497000  161.264000  124.772000   91.575100   62.926800   39.680500   22.310500  10.862100  1.133900  0.028539  0.004172
   -12.0         Z -0.004836 -0.004731 -0.004628 -0.004527 -0.004428  -1106.500000  -1053.380000  -1004.920000   -960.639000  -919.944000  -882.344000  -847.439000  -814.902000  -784.460000  -755.886000  -728.987000  -703.597000  -679.578000  -656.807000  -635.179000   501.165000   490.377000   485.054000   476.418000   464.794000   450.598000   432.869000   411.134000   385.463000   355.431000   321.610000   284.616000   245.416000   205.400000  165.925000  128.291000   94.094700   64.618000   40.725000   22.887900  11.139800  1.162450  0.029251  0.004276
   -10.0         Z -0.004958 -0.004850 -0.004744 -0.004641 -0.004539  -1140.540000  -1085.520000  -1035.350000   -989.521000  -947.420000  -908.534000  -872.449000  -838.822000  -807.371000  -777.857000  -750.080000  -723.870000  -699.079000  -675.583000  -653.270000   518.125000   506.919000   501.391000   492.421000   480.351000   465.612000   447.208000   424.651000   398.018000   366.874000   331.820000   293.500000   252.930000   211.553000  170.780000  131.952000   96.713000   66.373600   41.808300   23.486300  11.427300  1.192000  0.029989  0.004383
    -8.0         Z -0.005084 -0.004973 -0.004865 -0.004758 -0.004655  -1176.120000  -1119.100000  -1067.120000  -1019.670000  -976.088000  -935.853000  -898.529000  -863.759000  -831.248000  -800.750000  -772.054000  -744.984000  -719.387000  -695.131000  -672.102000   535.925000   524.278000   518.533000   509.212000   496.670000   481.357000   462.241000   438.818000   411.170000   378.854000   342.500000   302.788000   260.777000   217.973000  175.839000  135.763000   99.435300   68.197000   42.932400   24.106800  11.725400  1.222600  0.030752  0.004495
    -6.0         Z -0.005214 -0.005101 -0.004989 -0.004880 -0.004774  -1213.330000  -1154.190000  -1100.320000  -1051.150000 -1006.020000  -964.368000  -925.742000  -889.772000  -856.150000  -824.619000  -794.960000  -766.989000  -740.546000  -715.495000  -691.717000   554.624000   542.510000   536.536000   526.843000   513.803000   497.884000   478.015000   453.676000   424.957000   391.405000   353.682000   312.503000   268.978000   224.675000  181.114000  139.731000  102.267000   70.091900   44.099500   24.750500  12.034400  1.254310  0.031543  0.004610
    -4.0         Z -0.005349 -0.005233 -0.005119 -0.005007 -0.004898  -1252.270000  -1190.910000  -1135.030000  -1084.060000 -1037.300000  -994.152000  -954.157000  -916.927000  -882.138000  -849.522000  -818.853000  -789.937000  -762.608000  -736.724000  -712.161000   574.283000   561.676000   555.459000   545.373000   531.805000   515.244000   494.580000   469.273000   439.423000   404.565000   365.398000   322.673000   277.554000   231.676000  186.619000  143.867000  105.215000   72.062200   45.311800   25.418600  12.354900  1.287180  0.032362  0.004729
    -2.0         Z -0.005489 -0.005370 -0.005253 -0.005138 -0.005026  -1293.050000  -1229.340000  -1171.350000  -1118.490000 -1070.000000 -1025.280000  -983.849000  -945.292000  -909.277000  -875.523000  -843.792000  -813.884000  -785.626000  -758.868000  -733.482000   594.971000   581.841000   575.366000   564.863000   550.737000   533.497000   511.990000   485.659000   454.612000   418.375000   377.682000   333.327000   286.530000   238.995000  192.366000  148.181000  108.286000   74.112000   46.571800   26.112500  12.687700  1.321280  0.033212  0.004853
     0.0         Z -0.005635 -0.005512 -0.005392 -0.005274 -0.005159  -1335.800000  -1269.610000  -1209.390000  -1154.520000 -1104.220000 -1057.850000 -1014.900000  -974.945000  -937.640000  -902.688000  -869.842000  -838.892000  -809.657000  -781.983000  -755.734000   616.762000   603.076000   596.328000   585.384000   570.665000   552.706000   530.306000   502.890000   470.576000   432.879000   390.574000   344.498000   295.930000   246.651000  198.370000  152.681000  111.486000   76.245900   47.882100   26.833600  13.033200  1.356650  0.034093  0.004982
