  -304.0         X  6.009730e-05  5.875910e-05  5.745090e-05  5.617190e-05  5.492150e-05     26.026000     24.741800    23.565300    22.486400    21.491800    20.570400    19.713300    18.913000    18.163300    17.458900    16.795300    16.168900    15.576200    15.014400    14.480900   -12.273000   -12.016100   -11.889200   -11.682900   -11.404700   -11.064100   -10.637200   -10.111600    -9.487360    -8.752240    -7.917860    -6.997120    -6.012550    -4.998990   -3.993120   -3.032930   -2.166330   -1.433150  -0.859112  -0.453047  -0.204524 -0.017784 -3.800700e-04 -5.295480e-05
  -302.0         X  6.053760e-05  5.918950e-05  5.787160e-05  5.658310e-05  5.532340e-05     26.305800     25.006600    23.816300    22.724900    21.718800    20.786800    19.919900    19.110500    18.352300    17.639900    16.968900    16.335500    15.736100    15.168100    14.628800   -12.413300   -12.153300   -12.024800   -11.816000   -11.534400   -11.189600   -10.757600   -10.225600    -9.593840    -8.849890    -8.005540    -7.073890    -6.077780    -5.052490   -4.035150   -3.064230   -2.188160   -1.447200  -0.867276  -0.457203  -0.206330 -0.017928 -3.829180e-04 -5.334210e-05
  -300.0         X  6.098140e-05  5.962340e-05  5.829570e-05  5.699760e-05  5.572860e-05     26.589500     25.275000    24.070800    22.966700    21.948900    21.006200    20.129300    19.310700    18.543800    17.823400    17.144900    16.504300    15.898200    15.323900    14.778600   -12.555600   -12.292400   -12.162400   -11.951100   -11.666100   -11.317100   -10.879700   -10.341300    -9.701870    -8.948950    -8.094490    -7.151770    -6.143930    -5.106720   -4.077740   -3.095940   -2.210280   -1.461430  -0.875537  -0.461405  -0.208155 -0.018073 -3.857910e-04 -5.373250e-05
  -298.0         X  6.142880e-05  6.006070e-05  5.872320e-05  5.741550e-05  5.613710e-05     26.877200     25.547200    24.328800    23.211800    22.182200    21.228600    20.341600    19.513500    18.737900    18.009300    17.323100    16.675300    16.062500    15.481700    14.930300   -12.700100   -12.433700   -12.302000   -12.088100   -11.799600   -11.446300   -11.003700   -10.458700    -9.811480    -9.049460    -8.184720    -7.230750    -6.211010    -5.161700   -4.120920   -3.128060   -2.232670   -1.475840  -0.883897  -0.465656  -0.210000 -0.018220 -3.886870e-04 -5.412600e-05
  -296.0         X  6.187980e-05  6.050160e-05  5.915410e-05  5.783680e-05  5.654890e-05     27.169000     25.823200    24.590400    23.460300    22.418700    21.454000    20.556700    19.719200    18.934700    18.197800    17.503800    16.848600    16.228900    15.641600    15.084000   -12.846800   -12.577100   -12.443800   -12.227200   -11.935200   -11.577600   -11.129500   -10.577800    -9.922700    -9.151420    -8.276250    -7.310860    -6.279030    -5.217450   -4.164680   -3.160620   -2.255360   -1.490420  -0.892357  -0.469955  -0.211865 -0.018368 -3.916080e-04 -5.452270e-05
  -294.0         X  6.233450e-05  6.094590e-05  5.958850e-05  5.826130e-05  5.696390e-05     27.464800     26.103000    24.855700    23.712300    22.658400    21.682500    20.774800    19.927600    19.134100    18.388700    17.686800    17.024200    16.397500    15.803600    15.239800   -12.995700   -12.722600   -12.587700   -12.368400   -12.072800   -11.710700   -11.257100   -10.698700   -10.035600    -9.254880    -8.369110    -7.392120    -6.348020    -5.273970   -4.209040   -3.193610   -2.278340   -1.505190  -0.900919  -0.474304  -0.213750 -0.018518 -3.945530e-04 -5.492250e-05
  -292.0         X  6.279270e-05  6.139390e-05  6.002630e-05  5.868930e-05  5.738220e-05     27.764800     26.386700    25.124600    23.967700    22.901500    21.914100    20.995900    20.138800    19.336200    18.582300    17.872300    17.202200    16.568400    15.967800    15.397600   -13.146800   -12.870300   -12.733700   -12.511700   -12.212400   -11.845900   -11.386700   -10.821300   -10.150100    -9.359850    -8.463320    -7.474540    -6.417980    -5.331280   -4.254010   -3.227040   -2.301620   -1.520140  -0.909583  -0.478702  -0.215656 -0.018669 -3.975230e-04 -5.532550e-05
  -290.0         X  6.325460e-05  6.184530e-05  6.046760e-05  5.912070e-05  5.780390e-05     28.069100     26.674500    25.397300    24.226700    23.147800    22.148900    21.220000    20.352900    19.541000    18.778400    18.060300    17.382600    16.741600    16.134100    15.557600   -13.300100   -13.020200   -12.881900   -12.657200   -12.354100   -11.983100   -11.518200   -10.945800   -10.266300    -9.466370    -8.558890    -7.558150    -6.488940    -5.389400   -4.299590   -3.260920   -2.325210   -1.535280  -0.918352  -0.483151  -0.217582 -0.018821 -4.005170e-04 -5.573170e-05
  -288.0         X  6.372010e-05  6.230040e-05  6.091240e-05  5.955550e-05  5.822890e-05     28.377600     26.966300    25.673800    24.489200    23.397600    22.386900    21.447100    20.570000    19.748600    18.977200    18.250900    17.565400    16.917000    16.302700    15.719600   -13.455800   -13.172400   -13.032400   -12.804800   -12.498000   -12.122300   -11.651600   -11.072100   -10.384200    -9.574450    -8.655860    -7.642970    -6.560910    -5.448320   -4.345800   -3.295250   -2.349100   -1.550610  -0.927227  -0.487651  -0.219529 -0.018975 -4.035360e-04 -5.614110e-05
  -286.0         X  6.418930e-05  6.275900e-05  6.136070e-05  5.999360e-05  5.865720e-05     28.690600     27.262100    25.954200    24.755500    23.650900    22.628300    21.677400    20.790000    19.959100    19.178700    18.444000    17.750600    17.094900    16.473500    15.883800   -13.613900   -13.326900   -13.185100   -12.954700   -12.644000   -12.263600   -11.787100   -11.200400   -10.503900    -9.684120    -8.754250    -7.729020    -6.633910    -5.508080   -4.392650   -3.330040   -2.373300   -1.566140  -0.936208  -0.492202  -0.221497 -0.019131 -4.065800e-04 -5.655370e-05
  -284.0         X  6.466210e-05  6.322110e-05  6.181240e-05  6.043520e-05  5.908880e-05     29.007900     27.562200    26.238500    25.025400    23.907700    22.872900    21.910800    21.013000    20.172400    19.383000    18.639700    17.938400    17.275100    16.646600    16.050200   -13.774400   -13.483800   -13.340200   -13.106900   -12.792300   -12.407100   -11.924500   -11.330500   -10.625400    -9.795420    -8.854080    -7.816310    -6.707940    -5.568670   -4.440140   -3.365300   -2.397810   -1.581860  -0.945297  -0.496805  -0.223487 -0.019287 -4.096480e-04 -5.696950e-05
  -282.0         X  6.513860e-05  6.368690e-05  6.226770e-05  6.088020e-05  5.952380e-05     29.329800     27.866500    26.526800    25.299200    24.168100    23.121000    22.147500    21.239100    20.388600    19.590000    18.838100    18.128600    17.457700    16.822000    16.218800   -13.937300   -13.643000   -13.497600   -13.261300   -12.942800   -12.552700   -12.064100   -11.462600   -10.748600    -9.908360    -8.955380    -7.904870    -6.783040    -5.630110   -4.488280   -3.401030   -2.422650   -1.597770  -0.954496  -0.501461  -0.225498 -0.019446 -4.127420e-04 -5.738860e-05
  -280.0         X  6.561880e-05  6.415630e-05  6.272650e-05  6.132860e-05  5.996210e-05     29.656300     28.175200    26.819200    25.576700    24.432100    23.372500    22.387400    21.468300    20.607800    19.799800    19.039200    18.321500    17.642800    16.999800    16.389600   -14.102700   -13.804700   -13.657400   -13.418200   -13.095600   -12.700600   -12.205800   -11.596700   -10.873800   -10.023000    -9.058170    -7.994720    -6.859220    -5.692430   -4.537090   -3.437240   -2.447810   -1.613890  -0.963806  -0.506170  -0.227531 -0.019606 -4.158600e-04 -5.781080e-05
  -278.0         X  6.610270e-05  6.462920e-05  6.318870e-05  6.178050e-05  6.040380e-05     29.987500     28.488200    27.115700    25.858200    24.699800    23.627500    22.630700    21.700700    20.830000    20.012500    19.243000    18.516900    17.830300    17.179900    16.562800   -14.270600   -13.968800   -13.819700   -13.577400   -13.250700   -12.850700   -12.349600   -11.732800   -11.000800   -10.139300    -9.162470    -8.085880    -6.936490    -5.755620   -4.586580   -3.473950   -2.473300   -1.630210  -0.973229  -0.510934  -0.229585 -0.019767 -4.190040e-04 -5.823630e-05
  -276.0         X  6.659020e-05  6.510580e-05  6.365460e-05  6.223580e-05  6.084880e-05     30.323400     28.805700    27.416500    26.143700    24.971200    23.886000    22.877300    21.936200    21.055300    20.228200    19.449600    18.715000    18.020500    17.362500    16.738200   -14.441200   -14.135500   -13.984400   -13.739000   -13.408100   -13.003000   -12.495600   -11.871000   -11.129700   -10.257400    -9.268320    -8.178370    -7.014880    -5.819710   -4.636750   -3.511150   -2.499120   -1.646730  -0.982765  -0.515752  -0.231662 -0.019930 -4.221730e-04 -5.866500e-05
  -274.0         X  6.708140e-05  6.558590e-05  6.412390e-05  6.269460e-05  6.129720e-05     30.664200     29.127700    27.721400    26.433100    25.246500    24.148200    23.127400    22.175000    21.283600    20.446700    19.659000    18.915800    18.213100    17.547500    16.916000   -14.614300   -14.304700   -14.151700   -13.903200   -13.568000   -13.157700   -12.643800   -12.011200   -11.260500   -10.377200    -9.375730    -8.272220    -7.094400    -5.884710   -4.687620   -3.548850   -2.525290   -1.663470  -0.992416  -0.520625  -0.233761 -0.020094 -4.253660e-04 -5.909690e-05
  -272.0         X  6.757640e-05  6.606970e-05  6.459670e-05  6.315670e-05  6.174900e-05     31.009800     29.454400    28.030800    26.726700    25.525600    24.414000    23.380900    22.417200    21.515100    20.668300    19.871200    19.119300    18.408400    17.735100    17.096200   -14.790100   -14.476500   -14.321600   -14.069800   -13.730400   -13.314800   -12.794300   -12.153600   -11.393300   -10.498800    -9.484740    -8.367440    -7.175070    -5.950640   -4.739200   -3.587070   -2.551790   -1.680420  -1.002180  -0.525554  -0.235883 -0.020260 -4.285850e-04 -5.953200e-05
  -270.0         X  6.807500e-05  6.655700e-05  6.507310e-05  6.362230e-05  6.220410e-05     31.360400     29.785700    28.344500    27.024400    25.808600    24.683600    23.638000    22.662600    21.749800    20.892900    20.086400    19.325600    18.606300    17.925100    17.278800   -14.968700   -14.651000   -14.494000   -14.239000   -13.895200   -13.474300   -12.947000   -12.298200   -11.528200   -10.622300    -9.595370    -8.464060    -7.256910    -6.017500   -4.791500   -3.625800   -2.578650   -1.697580  -1.012070  -0.530539  -0.238028 -0.020427 -4.318300e-04 -5.997040e-05
  -268.0         X  6.857720e-05  6.704800e-05  6.555290e-05  6.409140e-05  6.266250e-05     31.716100     30.121700    28.662700    27.326300    26.095700    24.956900    23.898600    22.911500    21.987700    21.120600    20.304500    19.534700    18.807000    18.117700    17.463900   -15.150000   -14.828200   -14.669200   -14.410900   -14.062600   -13.636200   -13.102200   -12.445000   -11.665100   -10.747600    -9.707650    -8.562110    -7.339930    -6.085320   -4.844530   -3.665060   -2.605860   -1.714960  -1.022080  -0.535581  -0.240195 -0.020596 -4.350990e-04 -6.041200e-05
  -266.0         X  6.908320e-05  6.754250e-05  6.603630e-05  6.456380e-05  6.312430e-05     32.076900     30.462600    28.985400    27.632600    26.386800    25.234100    24.162900    23.163900    22.228900    21.351400    20.525600    19.746600    19.010300    18.313000    17.651500   -15.334100   -15.008100   -14.847000   -14.585400   -14.232500   -13.800600   -13.259700   -12.594000   -11.804000   -10.874800    -9.821610    -8.661610    -7.424170    -6.154100   -4.898300   -3.704850   -2.633420   -1.732550  -1.032200  -0.540681  -0.242386 -0.020767 -4.383940e-04 -6.085680e-05
  -264.0         X  6.959280e-05  6.804060e-05  6.652320e-05  6.503970e-05  6.358950e-05     32.443000     30.808400    29.312800    27.943100    26.682000    25.515100    24.430900    23.419700    22.473500    21.585400    20.749700    19.961500    19.216400    18.510900    17.841500   -15.521100   -15.190800   -15.027700   -14.762600   -14.405100   -13.967600   -13.419600   -12.745200   -11.945100   -11.003900    -9.937270    -8.762570    -7.509630    -6.223870   -4.952820   -3.745190   -2.661350   -1.750370  -1.042450  -0.545839  -0.244601 -0.020939 -4.417150e-04 -6.130490e-05
  -262.0         X  7.010610e-05  6.854230e-05  6.701360e-05  6.551900e-05  6.405800e-05     32.814400     31.159200    29.644900    28.258200    26.981400    25.800200    24.702700    23.679200    22.721400    21.822700    20.976900    20.179300    19.425300    18.711400    18.034200   -15.711100   -15.376400   -15.211100   -14.942500   -14.580400   -14.137100   -13.582000   -12.898800   -12.088300   -11.135000   -10.054700    -8.865030    -7.596340    -6.294640   -5.008100   -3.786080   -2.689650   -1.768420  -1.052820  -0.551056  -0.246839 -0.021112 -4.450600e-04 -6.175610e-05
  -260.0         X  7.062310e-05  6.904760e-05  6.750740e-05  6.600170e-05  6.452980e-05     33.191200     31.515100    29.981700    28.577700    27.285000    26.089200    24.978200    23.942200    22.972900    22.063200    21.207300    20.400000    19.637100    18.914700    18.229500   -15.903900   -15.564900   -15.397400   -15.125300   -14.758400   -14.309300   -13.746900   -13.054800   -12.233700   -11.268000   -10.173800    -8.969020    -7.684320    -6.366420   -5.064160   -3.827520   -2.718330   -1.786700  -1.063320  -0.556332  -0.249100 -0.021287 -4.484310e-04 -6.221050e-05
  -258.0         X  7.114360e-05  6.955640e-05  6.800470e-05  6.648780e-05  6.500490e-05     33.573400     31.876100    30.323400    28.901700    27.593000    26.382300    25.257700    24.208900    23.227700    22.307000    21.440800    20.623800    19.851800    19.120700    18.427400   -16.099900   -15.756300   -15.586600   -15.310900   -14.939200   -14.484200   -13.914300   -13.213200   -12.381400   -11.403100   -10.294800    -9.074550    -7.773580    -6.439240   -5.121010   -3.869540   -2.747380   -1.805210  -1.073950  -0.561669  -0.251386 -0.021464 -4.518260e-04 -6.266810e-05
  -256.0         X  7.166780e-05  7.006870e-05  6.850550e-05  6.697730e-05  6.548330e-05     33.961300     32.242300    30.670000    29.230400    27.905300    26.679600    25.541000    24.479400    23.486200    22.554300    21.677500    20.850700    20.069300    19.329600    18.627900   -16.298900   -15.950800   -15.778800   -15.499400   -15.122800   -14.661800   -14.084400   -13.374000   -12.531300   -11.540300   -10.417600    -9.181650    -7.864150    -6.513110   -5.178660   -3.912120   -2.776810   -1.823950  -1.084700  -0.567066  -0.253696 -0.021642 -4.552470e-04 -6.312890e-05
  -254.0         X  7.219560e-05  7.058460e-05  6.900970e-05  6.747010e-05  6.596500e-05     34.354800     32.613900    31.021600    29.563900    28.222100    26.981100    25.828400    24.753700    23.748200    22.804900    21.917500    21.080700    20.289900    19.541300    18.831200   -16.501000   -16.148300   -15.974000   -15.690900   -15.309200   -14.842100   -14.257100   -13.537300   -12.683500   -11.679500   -10.542200    -9.290350    -7.956060    -6.588040   -5.237120   -3.955290   -2.806640   -1.842930  -1.095580  -0.572524  -0.256031 -0.021822 -4.586930e-04 -6.359280e-05
  -252.0         X  7.272700e-05  7.110400e-05  6.951730e-05  6.796620e-05  6.644990e-05     34.754100     32.990900    31.378200    29.902100    28.543400    27.286900    26.119800    25.031800    24.014000    23.059000    22.160800    21.313800    20.513500    19.755800    19.037300   -16.706300   -16.348900   -16.172300   -15.885400   -15.498600   -15.025300   -14.432500   -13.703200   -12.838100   -11.820900   -10.668700    -9.400670    -8.049320    -6.664050   -5.296400   -3.999050   -2.836860   -1.862150  -1.106590  -0.578044  -0.258390 -0.022003 -4.621640e-04 -6.405990e-05
  -250.0         X  7.326190e-05  7.162680e-05  7.002830e-05  6.846570e-05  6.693810e-05     35.159200     33.373300    31.740100    30.245200    28.869300    27.597000    26.415300    25.313800    24.283400    23.316700    22.407500    21.550100    20.740100    19.973300    19.246200   -16.914900   -16.552600   -16.373700   -16.082900   -15.691000   -15.211300   -14.610600   -13.871600   -12.995000   -11.964400   -10.797100    -9.512640    -8.143950    -6.741160   -5.356520   -4.043410   -2.867480   -1.881620  -1.117740  -0.583627  -0.260774 -0.022187 -4.656600e-04 -6.453000e-05
  -248.0         X  7.380040e-05  7.215310e-05  7.054270e-05  6.896840e-05  6.742940e-05     35.570300     33.761300    32.107200    30.593200    29.199900    27.911500    26.715000    25.599700    24.556600    23.578000    22.657500    21.789800    20.969900    20.193800    19.457800   -17.126800   -16.759600   -16.578300   -16.283600   -15.886400   -15.400300   -14.791500   -14.042600   -13.154400   -12.110100   -10.927500    -9.626290    -8.239970    -6.819380   -5.417490   -4.088380   -2.898500   -1.901330  -1.129020  -0.589273  -0.263183 -0.022371 -4.691810e-04 -6.500320e-05
